REID,Pin Num,Land Value , Bldg Value , Misc Imprv Value ,  Deferred & Exempt Value,Total Taxable Value
15307,9501109115,0,0,168480,0,168480
15356,7632255875,19227,0,17451,0,36678
15534,9500283655,184000,0,0,0,184000
15646,7637970147,0,10663,5000,0,15663
15951,9999999999,210000,0,500000,0,710000
200,9501221083,385000,0,0,0,385000
591,9501221376,375000,0,4010,0,379010
600,9501221379,375000,0,3651,0,378651
617,9501220432,275000,0,13671,0,288671
1038,9501220170,323500,0,0,0,323500
13409,7663394201,20000,0,4500,24500,0
14370,9501220345,900000,0,32163,0,932163
14791,9501222033,16000,0,0,0,16000
14792,9501221402,200000,0,4191,0,204191
2,9500599140,150000,186539,18750,0,355289
4,9500185274,206400,136469,19158,0,362027
7,9500281847,0,248951,180000,0,428951
9,9501394939,170000,104764,20047,0,294811
11,9500489955,150000,58167,30750,0,238917
14,9501501396,150000,44877,18750,0,213627
17,9500175967,212500,47065,19650,0,279215
18,9500174678,246500,99120,24350,0,369970
20,9500175462,170000,56822,24252,0,251074
21,9500174128,200000,45287,22251,0,267538
22,9500174407,200000,60285,19850,0,280135
23,9500173102,110500,91715,18750,0,220965
24,9501308596,150000,321075,18750,0,489825
25,9500698711,120000,428873,18750,0,567623
26,9500592757,160000,73726,20950,0,254676
29,9501416855,218500,148343,29185,0,396028
30,9501209664,170000,79677,22972,0,272649
31,9500597004,168000,27652,13225,0,208877
32,9501209714,6375,16773,10932,0,34080
35,9501209562,170000,258997,18850,0,447847
37,9501206354,187000,52031,18750,0,257781
38,9500295967,400000,47850,121664,0,569514
40,9500488605,150000,17703,37031,0,204734
41,9500488781,150000,538391,6195,0,694586
44,9501302896,135000,90128,20251,0,245379
49,9501510003,253000,138463,28096,0,419559
50,9500383148,170000,40337,19550,0,229887
51,9500695371,126000,174646,22750,0,323396
52,9501220147,517500,116602,23933,0,658035
53,9501220243,517500,44867,26423,0,588790
55,7657128402,0,4978,0,0,4978
56,9501510374,264000,199581,49366,0,512947
58,9500592806,160000,255346,20750,0,436096
59,9501423169,237500,174254,54090,0,465844
62,9501412476,199500,74064,39919,0,313483
64,9501205491,187000,24697,18950,0,230647
65,9501207419,200000,112046,31649,0,343695
66,9501204112,520000,22196,19150,0,561346
68,9500795809,132000,152026,19000,0,303026
71,9501210373,300000,345291,37500,0,682791
72,9500077406,332500,177432,24448,0,534380
73,9500185593,170000,9964,300,0,180264
74,9501404923,242000,71101,19150,0,332251
76,9500087722,707500,345279,37500,0,1090279
77,9500079458,161500,235055,58282,0,454837
78,9500490936,262500,186221,19950,0,468671
79,9500181879,975000,54741,51501,0,1081242
83,9501401051,150000,134003,18750,0,302753
85,9500492750,150000,51161,19150,0,220311
86,8695226279,22855,23193,32300,0,78348
87,9500699519,120000,181781,19250,0,321031
91,9500573932,186000,40619,18750,0,245369
92,9500572983,180000,41614,18750,0,240364
93,9500792800,120000,202670,18750,0,341420
94,9500392967,210000,192884,67047,0,469931
95,9500597731,120000,206185,18850,0,345035
96,9500491971,150000,90302,18950,0,259252
99,9501405801,253000,116069,65785,0,434854
100,9501606709,174000,373087,53829,0,600916
101,9501405170,150000,54889,10200,0,215089
102,9500372804,170000,303327,19801,0,493128
103,9501203325,136000,138599,18950,0,293549
104,9501117990,510000,62399,26951,0,599350
105,9500296331,350000,38324,20750,0,409074
106,9500499697,160000,30356,19150,0,209506
107,9500295365,450000,144571,25000,0,619571
108,9500297613,170000,158673,20250,0,348923
109,8676851082,0,6168,100,0,6268
112,9501215562,170000,192598,34218,0,396816
113,9500592136,150000,130640,18750,0,299390
115,9500188733,742500,840663,81429,0,1664592
116,9500097854,1770000,202473,88500,0,2060973
117,9500172264,246500,177850,39000,0,463350
118,9500498427,150000,204010,19550,0,373560
120,9500491715,78750,162601,20389,0,261740
126,9501204742,136000,85352,18750,0,240102
127,9500693811,120000,160065,18950,0,299015
128,9500177720,114000,27109,18950,0,160059
129,9501510407,264000,325398,45040,0,634438
130,9500188338,300800,158335,19878,0,479013
131,9500489746,150000,49766,18950,0,218716
135,9500079246,161500,57574,21850,0,240924
136,9500697586,120000,370729,89702,0,580431
138,8685548383,12400,1138,400,13938,0
139,9501508712,144000,85783,19649,0,249432
141,9501212805,250000,66456,35153,0,351609
142,9501509733,132000,70083,20050,0,222133
143,9501207110,170000,21086,37831,0,228917
144,9501704053,144000,134962,18750,0,297712
145,9500282152,212500,106413,18750,0,337663
146,9500185485,214400,226229,19285,0,459914
147,9500595159,150000,30719,18850,0,199569
152,9500078343,221000,237438,56301,0,514739
155,9500495669,160000,112651,18750,0,291401
156,9500173509,240000,70086,19450,0,329536
157,9500180800,225000,216305,18750,0,460055
158,9500089818,280000,61070,18750,0,359820
159,9500089889,275000,137309,18925,0,431234
160,9500399863,187500,107828,49225,0,344553
162,9501400658,150000,96031,18750,0,264781
163,9500086223,1687500,204404,19144,0,1911048
164,9501607257,150000,116279,19050,0,285329
166,9500280427,240000,92798,59314,0,392112
167,9501418976,315000,613665,90530,0,1019195
168,9501319863,162000,122681,26954,0,311635
171,9500484461,400000,118120,16454,0,534574
173,9500183823,637500,401295,91085,0,1129880
175,9500671617,270000,174369,20750,0,465119
176,9500381746,150000,117399,19750,0,287149
180,9500480951,150000,95505,19250,0,264755
181,9501606034,150000,202063,18750,0,370813
182,8695213821,13000,1848,100,0,14948
184,9500078186,140000,142799,19150,0,301949
185,9501208062,170000,222947,20980,0,413927
187,9500791603,120000,113492,18850,0,252342
188,9500492923,150000,69832,19249,0,239081
192,9500078880,230400,93711,20511,0,344622
198,9500382520,150000,87258,18750,0,256008
199,9501222062,517500,186962,40057,0,744519
201,9500493266,150000,113906,40469,0,304375
202,9501509286,150000,101164,19150,0,270314
204,9500571929,285000,118411,40201,0,443612
207,9500695049,120000,277686,21050,0,418736
208,9500382171,170000,87160,18928,0,276088
212,9501600311,150000,261267,18750,0,430017
213,9500484505,150000,39976,19150,0,209126
215,9501411410,120000,266074,20652,0,406726
216,9500493519,0,150663,73000,0,223663
222,9500497200,150000,25656,18750,0,194406
229,9500174524,200000,116804,22500,0,339304
230,9501500376,150000,158708,18950,0,327658
232,9500173347,102000,47230,20250,0,169480
234,9500472774,120000,44876,19082,0,183958
235,9501509110,150000,79786,48799,0,278585
238,9501411904,150000,134376,20200,0,304576
241,9500680721,879000,11050,322712,1212762,0
242,9501118985,517500,179446,28898,0,725844
243,9501509422,250000,77678,19651,0,347329
245,9501415673,209000,210829,30252,0,450081
248,9500185196,190000,25723,19250,0,234973
249,9500490387,200000,135285,18850,0,354135
250,9500483632,187500,81323,20351,0,289174
252,9500496305,120000,189485,19750,0,329235
257,9501416590,228000,250597,51371,0,529968
258,9500795757,132000,315553,17994,0,465547
260,9501607097,187500,151320,20366,0,359186
261,9500187308,233600,177336,20659,0,431595
264,9500386714,450000,113168,18750,0,581918
265,9501305330,150000,247718,18750,0,416468
268,9500077583,176000,133034,22993,0,332027
269,9501606236,150000,407705,37500,0,595205
270,9500584056,170000,180336,18750,0,369086
271,9500593077,150000,43749,18750,0,212499
272,9501416610,209000,111280,27250,0,347530
279,9500495545,150000,169388,19550,0,338938
280,9500184271,278400,259185,22180,0,559765
281,8695230445,15000,10439,2500,0,27939
282,9500394138,600000,114340,11200,0,725540
283,9501219524,238000,340334,28883,0,607217
284,9500087806,315000,229726,23668,0,568394
285,9501408171,162000,58022,19250,0,239272
287,9500494394,150000,113099,41469,0,304568
289,9501201983,90000,48966,19850,0,158816
291,9501221472,750000,197292,58118,0,1005410
294,9500494148,187500,63859,18750,0,270109
299,8632097484,10000,39698,400,0,50098
302,9500185238,196800,36475,20630,0,253905
303,9500076306,352500,186553,24806,0,563859
307,9501410310,150000,164361,26073,0,340434
311,9501410246,150000,60362,37531,0,247893
313,9500493663,187500,17868,10200,0,215568
314,9500188408,284800,67569,25213,0,377582
316,9500692145,150000,263703,18750,0,432453
319,9501217950,136000,105135,20050,0,261185
321,9500392120,800000,61007,19450,0,880457
322,9501226172,900000,99065,25351,0,1024416
324,9501411192,190000,190969,43337,0,424306
326,9500495945,187500,235145,18750,0,441395
329,9501206565,119000,71715,18750,0,209465
330,9501410696,144000,166360,32484,0,342844
334,9501317640,150000,60290,38531,0,248821
335,9500275628,120000,371542,18850,0,510392
337,9501218741,216000,179218,64350,0,459568
338,9501416546,209000,145182,27523,0,381705
339,9501317594,162000,174409,36960,0,373369
340,9501204759,76500,79883,18750,0,175133
341,9501504307,132000,54371,38530,0,224901
342,9500699670,120000,195663,18750,0,334413
343,9501502356,150000,536638,75500,0,762138
345,9500079173,136000,66374,35739,0,238113
346,9501319549,190000,280908,18750,0,489658
347,9500188248,192000,194144,19100,0,405244
348,9500078960,160000,105013,19200,0,284213
351,9500493855,150000,159174,18750,0,327924
353,9500384360,170000,42754,20150,0,232904
355,9501319575,120000,168454,18950,0,307404
356,9500489912,150000,62421,19150,0,231571
358,9501218839,182250,264236,31655,0,478141
361,9500596807,160000,318658,48769,0,527427
363,9500397205,119000,156964,18750,0,294714
366,9500398890,150000,37894,18750,0,206644
367,9501413384,190000,179319,27523,0,396842
368,9500371937,170000,170983,23820,0,364803
369,7642796509,0,0,11775,0,11775
370,9500793607,120000,250706,18750,0,389456
371,9501204097,170000,60824,18850,0,249674
372,9501412756,162000,411780,26000,0,599780
373,9501427074,315000,130002,75059,0,520061
376,9500487900,150000,251475,38000,0,439475
377,9501205332,200000,76955,20251,0,297206
378,8632097558,10000,14947,0,0,24947
381,9999999999,162000,144840,45150,0,351990
383,9501218363,310500,15862,25349,0,351711
386,9501201760,136000,8911,19350,0,164261
390,9501601386,150000,145704,18750,0,314454
392,9500485654,150000,113440,19000,0,282440
393,9500491266,153000,98078,20250,0,271328
394,9500271820,150000,112396,20149,0,282545
395,9500297930,144500,113712,31928,0,290140
396,9500175787,102000,90179,20943,0,213122
398,9500496517,150000,13485,19250,0,182735
400,9500175753,136000,245946,18750,0,400696
402,9500079613,249600,237110,22043,0,508753
403,9500171017,110500,94378,23694,0,228572
406,9500293568,0,61688,7500,0,69188
410,9501501612,220000,153765,18750,0,392515
411,9500494436,150000,6807,19000,0,175807
413,9500495214,187500,60892,38750,0,287142
414,9500381130,170000,96323,19250,0,285573
415,9500593033,150000,72374,18750,0,241124
421,9500281132,110500,65018,19850,0,195368
424,9500485870,150000,246742,19050,0,415792
425,9500182866,617500,154582,18803,0,790885
426,9500486721,150000,360802,21250,0,532052
427,9500490773,170000,132314,18750,0,321064
429,9500171817,243200,69535,34544,0,347279
432,9501406904,253000,145521,54329,0,452850
434,9500077633,308000,50517,31160,0,389677
436,9500171749,244800,350676,18750,0,614226
439,9501218820,126000,324865,19750,0,470615
440,9500390826,136000,109270,48665,0,293935
442,9500493765,187500,66877,14980,0,269357
443,9500492792,150000,127516,29611,0,307127
444,9501600009,187500,155312,19050,0,361862
445,9500077837,1087500,134834,20642,0,1242976
446,9500590433,187500,154215,19250,0,360965
451,9501218908,127500,80108,19750,0,227358
452,9500377904,133000,316185,18750,0,467935
454,9501307434,0,3273,0,0,3273
456,7643738657,19625,75843,18261,0,113729
457,9501201909,126000,66423,20450,0,212873
458,9500599338,120000,186379,18750,0,325129
459,9500690322,150000,246664,21878,0,418542
461,9500690921,168000,129248,20850,0,318098
462,9500596354,150000,178328,12240,0,340568
464,9500399780,150000,81183,18825,0,250008
465,9999999999,120000,192458,18950,0,331408
466,9500399579,150000,56002,19050,0,225052
469,9501601427,150000,94825,18750,0,263575
470,9501214949,900000,310890,61185,0,1272075
471,9501502717,231000,174245,18750,0,423995
472,9501216716,93500,49222,18950,0,161672
473,9500291937,420000,89728,35897,0,545625
474,9501409603,231000,181584,30750,0,443334
475,9501201617,144500,21386,18850,0,184736
476,9500487142,360000,23134,18894,0,402028
478,9500592620,150000,286169,22450,0,458619
479,9500496710,160000,200035,23311,0,383346
481,9501221181,555000,105943,20751,0,681694
482,9501424068,170000,166313,23650,0,359963
483,9500178837,119000,119505,18750,0,257255
484,9500790999,138000,164783,18750,0,321533
486,9501413868,190000,81139,34682,0,305821
487,9500271956,150000,121942,35016,0,306958
489,9501201074,540000,65736,27648,0,633384
490,9500585072,170000,171363,5000,0,346363
491,9500695877,120000,195905,19250,0,335155
492,9500282986,520000,128409,18750,0,667159
497,9500397087,102000,83255,23340,0,208595
498,9501210035,102000,1281,19149,0,122430
499,9500187557,195200,112509,23023,0,330732
503,9501513340,314500,238999,33533,0,587032
504,9500494564,150000,171732,19950,0,341682
506,9501411622,144000,358578,23005,0,525583
507,9501411559,78000,56329,1162,0,135491
510,9500087860,315000,225238,20557,0,560795
511,9500299879,178500,199196,18750,0,396446
515,9501318448,150000,127499,25845,0,303344
517,9500692325,120000,194362,18750,0,333112
518,9500174886,246500,115681,19450,0,381631
519,9500593383,180000,158558,19250,0,357808
520,9501415711,209000,201018,29723,0,439741
521,9501400554,150000,106137,19050,0,275187
522,9501428030,315000,201601,30259,0,546860
525,9501200726,114000,355418,19650,0,489068
527,9500397989,150000,78963,19750,0,248713
528,9500592091,150000,97456,18750,0,266206
529,9500298735,212500,70810,19972,0,303282
535,9500099741,622500,757180,115885,0,1495565
536,9501608239,187500,306735,18750,0,512985
538,9501207495,153000,119568,19278,0,291846
540,8632094860,26250,45676,2500,0,74426
542,9501413924,180000,193465,30352,0,403817
543,9501609361,202500,287634,40922,0,531056
544,7642401341,14000,57279,5600,0,76879
547,9500179861,150000,199719,18950,0,368669
551,9500598594,150000,139337,0,0,289337
559,9501603293,150000,98493,19250,0,267743
561,9501202435,127500,34514,18853,0,180867
562,9501202589,187000,49711,19050,0,255761
564,9501419124,264000,295416,87567,0,646983
566,9500594485,160000,154728,27351,0,342079
567,9501601340,150000,20243,19350,0,189593
568,9500573631,330000,96153,18950,0,445103
569,9500270716,195500,86807,18750,0,301057
572,9501415408,190000,16769,54660,0,261429
573,9500597237,150000,126993,18750,0,295743
576,9501415947,170000,344127,22588,0,536715
577,9501500304,120000,149931,18750,0,288681
579,9501411392,114000,113357,18750,0,246107
580,9500284317,331500,62650,19150,0,413300
581,9501200132,780000,94814,759550,1634364,0
582,9500078909,292500,155748,19911,0,468159
583,9501407231,120000,477411,10200,0,607611
586,9501512425,600000,408666,59781,0,1068447
589,9501221380,900000,225672,38838,0,1164510
595,9500696024,126000,117079,18750,0,261829
596,9501212150,138000,152473,34497,0,324970
597,9501417387,242000,536439,40000,0,818439
598,9501204963,93500,45026,22014,0,160540
599,9500495278,150000,59468,18750,0,228218
602,9500281847,0,248951,180000,0,428951
603,9500390863,127500,340064,43750,0,511314
604,9500099196,400000,139981,11710,0,551691
605,9501118932,517500,261263,31032,0,809795
607,9501408534,231000,262040,37131,0,530171
608,9500484760,262500,335894,18750,0,617144
609,9501402045,150000,146616,18850,0,315466
610,9500591017,150000,81987,12240,0,244227
611,9500590074,150000,347342,18750,0,516092
612,9500280115,238000,89193,19148,0,346341
614,9501205757,110500,117360,38346,0,266206
615,9501416262,242000,216511,79514,0,538025
616,9500377938,133000,258839,20750,0,412589
620,9501404629,231000,133958,26751,0,391709
623,9500695816,120000,138755,18850,0,277605
626,9500188101,178500,21475,19251,0,219226
627,9501401962,228000,405491,31633,0,665124
628,9500581446,150000,120490,19000,0,289490
629,9500186280,209600,112586,20513,0,342699
630,9500272855,150000,137586,24950,0,312536
632,9501504981,156000,213119,18850,0,387969
634,9500385240,170000,20066,19850,0,209916
636,9500280592,227200,146991,32268,0,406459
637,9500281578,256000,34201,57993,0,348194
638,9500189083,110500,2929,18950,0,132379
639,7642796509,0,3212,0,0,3212
640,9500189104,153000,80653,23951,0,257604
641,9999999999,110500,4630,0,0,115130
642,9501508028,150000,190190,18750,0,358940
643,9501202156,600000,44104,31400,0,675504
648,9501109211,0,163982,274350,0,438332
649,9501319373,150000,251028,28350,0,429378
650,9500690499,122400,203875,18750,0,345025
654,9500597530,114000,277768,20750,0,412518
655,9501207145,170000,12234,19050,0,201284
656,9501109700,306000,81700,19202,0,406902
657,9501215674,170000,92783,32006,0,294789
658,9500791675,120000,96076,18900,0,234976
660,9500281228,255000,165256,21450,0,441706
665,9501507295,150000,27312,12540,0,189852
668,9500187294,177600,141558,19080,0,338238
670,9500580051,186000,131125,19650,0,336775
671,9501514234,314500,107260,18750,0,440510
674,9500582958,150000,120920,19750,0,290670
675,9501407030,0,3063,0,0,3063
678,9500387305,300000,163492,21756,0,485248
679,9500186303,209600,93332,21936,0,324868
680,9500089292,220000,231023,21324,0,472347
681,9500486205,150000,25684,37031,0,212715
682,9501419503,242000,299240,35750,0,576990
683,9501408909,242000,308748,49866,0,600614
684,9500484254,150000,104651,19550,0,274201
685,9500177917,102000,72394,19350,0,193744
687,9501129061,517500,284193,58084,0,859777
688,9501107813,825500,298936,20250,0,1144686
689,8616209624,36675,65278,4251,0,106204
690,9500382812,144000,53460,25452,0,222912
692,9500492882,150000,13041,20747,0,183788
693,7662037032,14000,10941,200,0,25141
701,9500498148,150000,63465,18750,0,232215
703,9500484817,150000,178775,18750,0,347525
704,9501410751,156000,144179,29655,0,329834
705,9500399265,127500,136923,18750,0,283173
706,9500694468,120000,135981,18950,0,274931
708,9500695520,120000,291388,18950,0,430338
709,9501405005,105000,75175,18950,0,199125
710,9500792872,120000,118297,18850,0,257147
711,9500384006,170000,160221,19142,0,349363
719,9500494818,187500,40987,19350,0,247837
720,9500389614,800000,339372,42400,0,1181772
723,9500481420,450000,499931,57896,0,1007827
725,9500594925,150000,28988,18750,0,197738
726,9501502031,150000,73527,19250,0,242777
728,9501207215,225000,235924,37031,0,497955
729,9501302685,467500,93525,19251,0,580276
730,9501204486,195500,175244,22032,0,392776
732,9500281847,0,368340,155000,0,523340
733,9500694844,120000,111337,18850,0,250187
735,9500498383,150000,236082,200,0,386282
736,9500499299,150000,258033,24750,0,432783
740,8642194921,29700,160368,7500,0,197568
741,9501401197,150000,195554,18750,0,364304
742,9500790938,138000,109552,18850,0,266402
744,8683730418,35000,69930,4000,0,108930
746,9501410283,150000,142837,27090,0,319927
747,9500079766,196800,202125,10580,0,409505
750,9501203531,195500,57171,19583,0,272254
752,9501209246,212500,72924,19751,0,305175
754,9500479754,330000,93827,19150,0,442977
755,9501701060,138000,85997,18750,0,242747
756,8617733736,9000,202554,4376,0,215930
757,9500574829,186000,269442,20350,0,475792
759,9500386238,170000,112092,19150,0,301242
761,9501505442,150000,186256,18750,0,355006
762,9500186073,221000,566854,28506,0,816360
764,9501319337,150000,307858,45545,0,503403
765,8695138306,12000,22876,0,0,34876
766,9501217190,200000,68972,21749,0,290721
768,9501506229,156000,54469,25528,0,235997
769,9500491768,150000,34519,18850,0,203369
771,9500181711,250000,76072,19925,0,345997
772,9501203804,221000,282476,10900,0,514376
773,9501308493,150000,79506,18750,0,248256
774,9501200653,153000,121292,32590,0,306882
775,9500384661,200000,9546,20550,0,230096
778,9500594152,150000,190553,18750,0,359303
779,9500272900,150000,91957,19750,0,261707
781,9500489016,192000,55878,19150,0,267028
784,9500385496,178500,159239,18750,0,356489
786,9500281385,178500,194964,40977,0,414441
787,9500172786,153000,25098,19450,0,197548
788,8606206337,15000,92621,1800,0,109421
789,9500383593,136000,156232,24093,0,316325
790,9500385409,400000,57312,19551,0,476863
791,9500189473,176000,132016,35113,0,343129
792,9500485128,300000,192869,19450,0,512319
793,9501500116,225000,35512,20081,0,280593
795,9500295755,188800,139235,19552,0,347587
796,9500295896,170000,58281,19050,0,247331
797,9500295728,170000,283035,21215,0,474250
798,9500398565,204000,78886,44023,0,326909
799,9501416890,218500,340719,35524,0,594743
800,9500285114,170000,47505,19250,0,236755
